algoritmo,metodo,funcao,seed,n,t_max,w_max,w_min,c1,c2,v_max,alpha,A,lambda,Q,d_nuc,d_rep,f_final,x_final,y_final
PP,clamp,Rosenbrock,1,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.006965,0.936470,0.882388
PP,clamp,Rosenbrock,2,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.010906,0.910171,0.833738
PP,clamp,Rosenbrock,3,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.026591,1.152530,1.334092
PP,clamp,Rosenbrock,4,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.027364,1.150726,1.317354
PP,clamp,Rosenbrock,5,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.004425,1.047341,1.092250
PP,clamp,Rosenbrock,6,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000519,0.979461,0.960332
PP,clamp,Rosenbrock,7,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000847,1.003108,1.003333
PP,clamp,Rosenbrock,8,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.004401,1.063955,1.130237
PP,clamp,Rosenbrock,9,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.010901,1.029680,1.070251
PP,clamp,Rosenbrock,10,10,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.004016,0.936853,0.877157
PP,clamp,Rosenbrock,1,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.005368,0.998575,0.989827
PP,clamp,Rosenbrock,2,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.006805,1.057735,1.112910
PP,clamp,Rosenbrock,3,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.002820,0.982353,0.970026
PP,clamp,Rosenbrock,4,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000052,1.001942,1.004579
PP,clamp,Rosenbrock,5,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.002254,1.042726,1.085209
PP,clamp,Rosenbrock,6,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.002718,0.955939,0.916607
PP,clamp,Rosenbrock,7,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000260,1.016036,1.032496
PP,clamp,Rosenbrock,8,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.003330,1.027912,1.051552
PP,clamp,Rosenbrock,9,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.007559,0.916479,0.842348
PP,clamp,Rosenbrock,10,25,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.001198,1.025778,1.054529
PP,clamp,Rosenbrock,1,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000732,0.973388,0.947969
PP,clamp,Rosenbrock,2,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.001601,1.014958,1.033852
PP,clamp,Rosenbrock,3,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000483,1.020490,1.040609
PP,clamp,Rosenbrock,4,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.000073,1.001052,1.002953
PP,clamp,Rosenbrock,5,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.003407,0.981266,0.957356
PP,clamp,Rosenbrock,6,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.003022,0.967125,0.939737
PP,clamp,Rosenbrock,7,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.001033,0.968120,0.936844
PP,clamp,Rosenbrock,8,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.001084,1.014094,1.031363
PP,clamp,Rosenbrock,9,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.005016,0.929673,0.865130
PP,clamp,Rosenbrock,10,50,200,,,2.000000,2.000000,2.000000,0.100000,1.000000,2.000000,,,,0.003026,0.985237,0.965393
PP,inertia,Rastrigin,1,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.194116,0.010480,0.029515
PP,inertia,Rastrigin,2,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.149491,-0.015071,-0.022966
PP,inertia,Rastrigin,3,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.009542,-0.006471,0.002494
PP,inertia,Rastrigin,4,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.020807,-0.002883,0.009829
PP,inertia,Rastrigin,5,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.016343,-0.000209,0.009075
PP,inertia,Rastrigin,6,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.143381,-0.020349,-0.017593
PP,inertia,Rastrigin,7,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.018311,0.009022,0.003305
PP,inertia,Rastrigin,8,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.030579,0.005400,-0.011181
PP,inertia,Rastrigin,9,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.129031,-0.009135,0.023833
PP,inertia,Rastrigin,10,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.104630,0.019823,-0.011620
PP,inertia,Rastrigin,1,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.037606,-0.009233,0.010216
PP,inertia,Rastrigin,2,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.013216,0.007970,-0.001762
PP,inertia,Rastrigin,3,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.007048,-0.005931,0.000590
PP,inertia,Rastrigin,4,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.130829,-0.015057,-0.020821
PP,inertia,Rastrigin,5,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.076922,0.008205,-0.017910
PP,inertia,Rastrigin,6,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.026901,-0.011457,0.002095
PP,inertia,Rastrigin,7,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.015600,0.003113,-0.008304
PP,inertia,Rastrigin,8,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.071863,-0.007686,0.017420
PP,inertia,Rastrigin,9,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.043824,0.009615,0.011337
PP,inertia,Rastrigin,10,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.031689,-0.010375,-0.007221
PP,inertia,Rastrigin,1,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.024037,-0.004764,0.009925
PP,inertia,Rastrigin,2,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.022401,-0.009814,-0.004077
PP,inertia,Rastrigin,3,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.011513,-0.007383,-0.001880
PP,inertia,Rastrigin,4,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.036252,-0.009012,0.010079
PP,inertia,Rastrigin,5,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.004544,-0.003045,0.003692
PP,inertia,Rastrigin,6,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.016503,0.005726,0.007100
PP,inertia,Rastrigin,7,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.001192,-0.000724,0.002342
PP,inertia,Rastrigin,8,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.018247,-0.008817,-0.003776
PP,inertia,Rastrigin,9,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.002029,0.002467,0.002035
PP,inertia,Rastrigin,10,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.000150,0.000667,0.000558
PP,inertia,Rastrigin,1,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.006442,0.002346,-0.005193
PP,inertia,Rastrigin,2,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.004331,-0.000579,0.004637
PP,inertia,Rastrigin,3,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.016635,0.006991,-0.005915
PP,inertia,Rastrigin,4,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.005997,-0.005498,0.000060
PP,inertia,Rastrigin,5,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.008808,-0.003989,-0.005337
PP,inertia,Rastrigin,6,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.007762,0.006246,0.000344
PP,inertia,Rastrigin,7,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.005808,0.004369,0.003192
PP,inertia,Rastrigin,8,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.027390,-0.005037,-0.010618
PP,inertia,Rastrigin,9,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.001984,0.003151,-0.000265
PP,inertia,Rastrigin,10,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,1.000000,1.000000,2.000000,,,,0.002886,0.003678,0.001008
PP,inertia,Rosenbrock,1,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.034833,0.820370,0.667941
PP,inertia,Rosenbrock,2,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.757384,1.751691,3.024563
PP,inertia,Rosenbrock,3,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.001625,1.031426,1.066364
PP,inertia,Rosenbrock,4,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.004827,0.945943,0.890444
PP,inertia,Rosenbrock,5,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.011261,0.992500,0.995641
PP,inertia,Rosenbrock,6,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.009935,1.031231,1.053971
PP,inertia,Rosenbrock,7,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.002737,0.959359,0.917075
PP,inertia,Rosenbrock,8,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.046718,1.185033,1.415475
PP,inertia,Rosenbrock,9,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.040069,1.187977,1.418168
PP,inertia,Rosenbrock,10,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.027514,1.146654,1.322567
PP,inertia,Rosenbrock,1,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000152,0.989844,0.980490
PP,inertia,Rosenbrock,2,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000641,0.996717,0.995957
PP,inertia,Rosenbrock,3,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.009332,1.080435,1.172690
PP,inertia,Rosenbrock,4,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.003674,1.003601,1.001164
PP,inertia,Rosenbrock,5,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000774,1.006715,1.016175
PP,inertia,Rosenbrock,6,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.006089,0.923209,0.850927
PP,inertia,Rosenbrock,7,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.002202,0.958089,0.920045
PP,inertia,Rosenbrock,8,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.006993,1.028033,1.048973
PP,inertia,Rosenbrock,9,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.012195,0.901982,0.808485
PP,inertia,Rosenbrock,10,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.005079,1.020128,1.033825
PP,inertia,Rosenbrock,1,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.002827,0.991256,0.987834
PP,inertia,Rosenbrock,2,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.003387,1.055543,1.115909
PP,inertia,Rosenbrock,3,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.001205,0.971694,0.942179
PP,inertia,Rosenbrock,4,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000750,0.982867,0.968164
PP,inertia,Rosenbrock,5,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000078,0.991783,0.983960
PP,inertia,Rosenbrock,6,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.002841,0.946745,0.896115
PP,inertia,Rosenbrock,7,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000759,1.010705,1.018986
PP,inertia,Rosenbrock,8,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.002621,1.015273,1.035667
PP,inertia,Rosenbrock,9,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.002016,1.002907,1.010303
PP,inertia,Rosenbrock,10,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000222,0.985093,0.970359
PP,inertia,Rosenbrock,1,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000173,1.002183,1.003075
PP,inertia,Rosenbrock,2,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000559,0.989393,0.976785
PP,inertia,Rosenbrock,3,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000067,0.995319,0.991334
PP,inertia,Rosenbrock,4,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000078,1.008058,1.015815
PP,inertia,Rosenbrock,5,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000244,1.004315,1.007148
PP,inertia,Rosenbrock,6,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000006,0.999895,1.000029
PP,inertia,Rosenbrock,7,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.001633,0.966441,0.936260
PP,inertia,Rosenbrock,8,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000976,0.984421,0.966377
PP,inertia,Rosenbrock,9,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000759,0.979257,0.960758
PP,inertia,Rosenbrock,10,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,0.100000,1.000000,2.000000,,,,0.000231,0.988295,0.975758
CP,clamp,Rastrigin,1,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.059239,0.016245,0.005910
CP,clamp,Rastrigin,2,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.757120,-0.058595,-0.020541
CP,clamp,Rastrigin,3,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.761062,-0.031736,0.941137
CP,clamp,Rastrigin,4,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.613968,0.991185,-0.056018
CP,clamp,Rastrigin,5,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.100901,-0.012665,0.018673
CP,clamp,Rastrigin,6,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.037616,-0.048373,-0.054186
CP,clamp,Rastrigin,7,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.202492,-0.029258,0.012928
CP,clamp,Rastrigin,8,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.375341,-0.031830,-0.029743
CP,clamp,Rastrigin,9,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.000887,-0.990072,0.002453
CP,clamp,Rastrigin,10,5,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.104245,-0.999604,-0.023026
CP,clamp,Rastrigin,1,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.436602,-0.072261,-0.046075
CP,clamp,Rastrigin,2,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.256516,-0.016039,-0.032241
CP,clamp,Rastrigin,3,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.255781,0.004487,0.035699
CP,clamp,Rastrigin,4,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.496200,-0.049686,-0.007229
CP,clamp,Rastrigin,5,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.044736,0.043470,-0.058535
CP,clamp,Rastrigin,6,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.876469,-0.029881,-0.059742
CP,clamp,Rastrigin,7,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.160230,0.024407,-0.014602
CP,clamp,Rastrigin,8,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.017043,0.008799,-0.002916
CP,clamp,Rastrigin,9,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.109736,-0.019071,1.009632
CP,clamp,Rastrigin,10,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.031850,-0.000799,-0.012649
CP,clamp,Rastrigin,1,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.129015,0.075898,-0.006174
CP,clamp,Rastrigin,2,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.069407,0.007680,-0.017063
CP,clamp,Rastrigin,3,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.019130,-0.009548,0.002300
CP,clamp,Rastrigin,4,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.857624,0.035951,0.055376
CP,clamp,Rastrigin,5,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.008939,-0.002296,-0.006308
CP,clamp,Rastrigin,6,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.232221,-0.030781,0.015037
CP,clamp,Rastrigin,7,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.805751,-0.039518,-0.050285
CP,clamp,Rastrigin,8,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.342721,-0.025392,-0.032985
CP,clamp,Rastrigin,9,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.511931,0.010373,-0.049931
CP,clamp,Rastrigin,10,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.126020,0.008264,0.023832
CP,clamp,Rastrigin,1,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.065141,0.012167,-0.013435
CP,clamp,Rastrigin,2,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.286543,-0.011248,0.036381
CP,clamp,Rastrigin,3,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.466914,-0.035104,-0.033621
CP,clamp,Rastrigin,4,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.134348,-0.003995,-0.025742
CP,clamp,Rastrigin,5,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.191366,0.019319,-0.024351
CP,clamp,Rastrigin,6,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.571854,-0.051496,-0.015930
CP,clamp,Rastrigin,7,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.382232,0.042777,0.010379
CP,clamp,Rastrigin,8,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.032785,-0.006029,-0.011356
CP,clamp,Rastrigin,9,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.693765,0.020700,-0.055681
CP,clamp,Rastrigin,10,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.728610,-0.043760,0.042189
CP,clamp,Rosenbrock,1,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.021911,0.976245,0.938443
CP,clamp,Rosenbrock,2,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.036709,0.839228,0.693881
CP,clamp,Rosenbrock,3,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.046903,0.977119,0.976298
CP,clamp,Rosenbrock,4,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.195820,1.437383,2.059351
CP,clamp,Rosenbrock,5,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.069908,0.808923,0.636082
CP,clamp,Rosenbrock,6,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.031066,0.982409,0.947590
CP,clamp,Rosenbrock,7,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.171612,0.921251,0.889374
CP,clamp,Rosenbrock,8,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.010337,0.945094,0.901760
CP,clamp,Rosenbrock,9,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.054789,0.771222,0.589835
CP,clamp,Rosenbrock,10,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.046042,0.860916,0.724837
CP,clamp,Rosenbrock,1,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.003940,1.016714,1.039758
CP,clamp,Rosenbrock,2,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.000767,1.012081,1.021815
CP,clamp,Rosenbrock,3,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.059773,1.180143,1.376209
CP,clamp,Rosenbrock,4,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.163146,0.734488,0.509034
CP,clamp,Rosenbrock,5,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.005669,0.956619,0.921275
CP,clamp,Rosenbrock,6,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.037027,0.961746,0.943813
CP,clamp,Rosenbrock,7,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.019262,1.050245,1.115952
CP,clamp,Rosenbrock,8,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.259421,0.747598,0.514663
CP,clamp,Rosenbrock,9,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.145755,1.034156,1.031453
CP,clamp,Rosenbrock,10,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.076061,0.848349,0.696660
CP,clamp,Rosenbrock,1,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.070441,0.966452,0.960357
CP,clamp,Rosenbrock,2,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.024370,0.860597,0.733600
CP,clamp,Rosenbrock,3,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.231291,0.519165,0.270479
CP,clamp,Rosenbrock,4,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.165960,0.892955,0.836676
CP,clamp,Rosenbrock,5,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.014768,0.954083,0.899024
CP,clamp,Rosenbrock,6,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.033434,1.085015,1.193447
CP,clamp,Rosenbrock,7,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.292395,0.507310,0.235081
CP,clamp,Rosenbrock,8,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.056851,0.785415,0.627271
CP,clamp,Rosenbrock,9,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.120568,0.661116,0.429508
CP,clamp,Rosenbrock,10,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.099748,0.972410,0.914119
CP,clamp,Rosenbrock,1,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.367244,0.847889,0.660255
CP,clamp,Rosenbrock,2,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.100430,0.737517,0.526174
CP,clamp,Rosenbrock,3,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.049450,0.847826,0.735023
CP,clamp,Rosenbrock,4,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.205929,1.416158,1.987408
CP,clamp,Rosenbrock,5,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.025521,0.842311,0.712046
CP,clamp,Rosenbrock,6,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.161034,1.401290,1.963682
